comment_id,video_id,author_name_hash,comment_text,published_at,like_count,reply_count,parent_comment_id,language_detected,source,created_at
UgzAATualXjKAWyut1l4AaABAg.9MnM8quRkgn9MqpObVxJ76,0ssucYoYtYE,762fe2965ddef9c8,He drew a whole glitzy,2021-05-02T18:06:07Z,23,0,UgzAATualXjKAWyut1l4AaABAg,en,youtube,2026-01-14T13:23:10.428908
UgzAATualXjKAWyut1l4AaABAg.9MnM8quRkgn9Mr9UYGlW1q,0ssucYoYtYE,c2e00b1666116348,nft artist 🤙🏻,2021-05-02T21:10:25Z,7,0,UgzAATualXjKAWyut1l4AaABAg,en,youtube,2026-01-14T13:23:10.428918
UgzmzNuY5Tt3ofO-qZx4AaABAg,0ssucYoYtYE,1a23518e03cc25fa,The funniest part is that the back doors could probably still open in that situation 😂,2023-03-30T10:08:59Z,112,0,,en,youtube,2026-01-14T13:23:10.428928
Ugx41DF_TOoUwy3dLed4AaABAg,0ssucYoYtYE,dc109b15099169f2,I love the boys car reviews and I know I'm not the only one that misses it.,2021-04-30T13:13:06Z,3074,28,,en,youtube,2026-01-14T13:23:10.428938
Ugx41DF_TOoUwy3dLed4AaABAg.9Ml9GlZaeRl9MlLaln3Pdn,0ssucYoYtYE,57ced7969947e19e,No u aren't,2021-04-30T15:00:49Z,6,0,Ugx41DF_TOoUwy3dLed4AaABAg,en,youtube,2026-01-14T13:23:10.428951
Ugx41DF_TOoUwy3dLed4AaABAg.9Ml9GlZaeRl9MljQ6XRMvd,0ssucYoYtYE,da56bf0d174ae8ce,They were the best thing on TV. I’m seriously sad that they don’t do it anymore.,2021-04-30T18:37:41Z,75,0,Ugx41DF_TOoUwy3dLed4AaABAg,en,youtube,2026-01-14T13:23:10.428961
Ugx41DF_TOoUwy3dLed4AaABAg.9Ml9GlZaeRl9Mm-oJsEvem,0ssucYoYtYE,b75a62bbed474cc9,"Well I grew up watching them, and I miss them",2021-04-30T21:09:40Z,21,0,Ugx41DF_TOoUwy3dLed4AaABAg,en,youtube,2026-01-14T13:23:10.428968
Ugx41DF_TOoUwy3dLed4AaABAg.9Ml9GlZaeRl9MnxTV0vSSD,0ssucYoYtYE,9ede9184b998d1ed,Sorry I've never heard about that. You mean the original Top Gear?,2021-05-01T15:18:58Z,10,0,Ugx41DF_TOoUwy3dLed4AaABAg,en,youtube,2026-01-14T13:23:10.428977
Ugx41DF_TOoUwy3dLed4AaABAg.9Ml9GlZaeRl9MoR5LDD6VL,0ssucYoYtYE,bef20de7ddfa8340,I like them but i have always liked the challenges more,2021-05-01T19:46:33Z,10,0,Ugx41DF_TOoUwy3dLed4AaABAg,en,youtube,2026-01-14T13:23:10.428987
UgxnItXRvXNfrWkZzCZ4AaABAg,0ssucYoYtYE,51ecfb47ebb83da4,Jeremy is the only person who could quip with a car full of lawyers,2021-06-24T23:16:12Z,2193,12,,en,youtube,2026-01-14T13:23:10.428997
UgxnItXRvXNfrWkZzCZ4AaABAg.9Ozr05ihJxT9PtvL9kt66s,0ssucYoYtYE,a0f7924da155d65f,after the incident i think its a requirement,2021-07-17T12:29:58Z,67,0,UgxnItXRvXNfrWkZzCZ4AaABAg,en,youtube,2026-01-14T13:23:10.429008
UgxnItXRvXNfrWkZzCZ4AaABAg.9Ozr05ihJxT9QGXQmFtJVG,0ssucYoYtYE,b8d82ea05cf18411,Yea sure. Writing 'Shut up'' on the screen is as far as his intellect goes..,2021-07-26T16:34:04Z,16,0,UgxnItXRvXNfrWkZzCZ4AaABAg,en,youtube,2026-01-14T13:23:10.429017
UgxnItXRvXNfrWkZzCZ4AaABAg.9Ozr05ihJxT9QzuHv7GeRR,0ssucYoYtYE,51ecfb47ebb83da4,@RonRacer100 all im saying each one of them seems as annoyed as clarkson is against the THREE of them. He's not getting dulled down or anything,2021-08-13T16:47:38Z,14,0,UgxnItXRvXNfrWkZzCZ4AaABAg,en,youtube,2026-01-14T13:23:10.429030
UgxnItXRvXNfrWkZzCZ4AaABAg.9Ozr05ihJxT9U9FuLh5at9,0ssucYoYtYE,3f14ed595667814a,@RonRacer100 You wouldn't understand his genius...,2021-10-31T06:51:50Z,32,0,UgxnItXRvXNfrWkZzCZ4AaABAg,en,youtube,2026-01-14T13:23:10.429040
UgxnItXRvXNfrWkZzCZ4AaABAg.9Ozr05ihJxT9UI3_3kZ3Gz,0ssucYoYtYE,61788917ffd7c337,"Did you leave out certain letters because they have been cut and pasted In a ransom letter, or are you just a boulux speller?",2021-11-03T16:57:15Z,0,0,UgxnItXRvXNfrWkZzCZ4AaABAg,en,youtube,2026-01-14T13:23:10.429052
UgxngHPbV6QHoSBEiT14AaABAg,0ssucYoYtYE,83980827ee51a6d4,"The only proper answer to a lawyer saying ""I'm not saying anything"" is ""then why do I hear noise?""",2021-04-30T13:31:36Z,1150,4,,en,youtube,2026-01-14T13:23:10.429062
UgxngHPbV6QHoSBEiT14AaABAg.9MlBODthNw59MsWoyeOS0V,0ssucYoYtYE,69f958419359bec0,Just because you’re speaking doesn’t mean you’re saying anything.  You ever heard a footballer give a post match interview?,2021-05-03T09:53:34Z,36,0,UgxngHPbV6QHoSBEiT14AaABAg,en,youtube,2026-01-14T13:23:10.429074
UgxngHPbV6QHoSBEiT14AaABAg.9MlBODthNw59MtXCe7U1UM,0ssucYoYtYE,df5b667aa9c45681,@him050 yeeeee courrse,2021-05-03T19:16:11Z,6,0,UgxngHPbV6QHoSBEiT14AaABAg,en,youtube,2026-01-14T13:23:10.429084
UgxngHPbV6QHoSBEiT14AaABAg.9MlBODthNw59MujeJ98gS_,0ssucYoYtYE,e19199caf9d0a30f,@ecotic9715 truly a classic,2021-05-04T06:32:55Z,1,0,UgxngHPbV6QHoSBEiT14AaABAg,en,youtube,2026-01-14T13:23:10.429093
UgxngHPbV6QHoSBEiT14AaABAg.9MlBODthNw59MvASdhaRZp,0ssucYoYtYE,699e79a76ab970f0,"@him050 or better yet, any conversation between two guys.",2021-05-04T10:35:52Z,3,0,UgxngHPbV6QHoSBEiT14AaABAg,en,youtube,2026-01-14T13:23:10.429102
UgxR26vyqqvSOVBsuuh4AaABAg,0ssucYoYtYE,ad9008821a306593,Jeremy is like a kid when he plays with the tablet 😂 so wholesome,2024-04-08T02:46:22Z,21,0,,en,youtube,2026-01-14T13:23:10.429111
Ugxgl5U7hZQcYwb8iSd4AaABAg,0ssucYoYtYE,3dbe169bc99b6491,"10:03 ""Oh we're not going to start defaming Samsung, are we?"" 🤣",2021-04-30T17:35:15Z,6057,37,,en,youtube,2026-01-14T13:23:10.429120
Ugxgl5U7hZQcYwb8iSd4AaABAg.9MlcGrD2gXC9Mn774Gd2qr,0ssucYoYtYE,a40903aea00a5108,"@Maurice Crosby dont do that, its a bot",2021-05-01T07:32:47Z,142,0,Ugxgl5U7hZQcYwb8iSd4AaABAg,en,youtube,2026-01-14T13:23:10.429132
Ugxgl5U7hZQcYwb8iSd4AaABAg.9MlcGrD2gXC9MnjW6OGgkI,0ssucYoYtYE,b51528dccc8d6f8e,"@Maurice Crosby This is actually CLARKSON'S  old,  old video",2021-05-01T13:16:59Z,22,0,Ugxgl5U7hZQcYwb8iSd4AaABAg,en,youtube,2026-01-14T13:23:10.429141
Ugxgl5U7hZQcYwb8iSd4AaABAg.9MlcGrD2gXC9MnxYX49e-E,0ssucYoYtYE,a07d7da8cde45d40,@joejia1410 good man,2021-05-01T15:19:39Z,10,0,Ugxgl5U7hZQcYwb8iSd4AaABAg,en,youtube,2026-01-14T13:23:10.429153
Ugxgl5U7hZQcYwb8iSd4AaABAg.9MlcGrD2gXC9MohSRcYtjt,0ssucYoYtYE,2d546396c6cb2e18,“Deflaming” heh,2021-05-01T22:18:15Z,12,0,Ugxgl5U7hZQcYwb8iSd4AaABAg,en,youtube,2026-01-14T13:23:10.429162
Ugxgl5U7hZQcYwb8iSd4AaABAg.9MlcGrD2gXC9MpyfcieBT-,0ssucYoYtYE,11fe4586a3cafa48,Wth ? You watch the Jeremy ?,2021-05-02T10:07:58Z,8,0,Ugxgl5U7hZQcYwb8iSd4AaABAg,en,youtube,2026-01-14T13:23:10.429170
UgwBtMxIHXuJwpqK1Wt4AaABAg,0ssucYoYtYE,3444b7bd7d132c1b,I would love to see more of those lawyers and Jeremy road testing cars in its own series.,2022-01-10T15:09:10Z,1425,9,,en,youtube,2026-01-14T13:23:10.429180
UgwBtMxIHXuJwpqK1Wt4AaABAg.9X0yFyH73l29_Cwi1dqOVb,0ssucYoYtYE,5b162d8c3037b229,I'd like to see more of the Mia Kalifa looking one in the back left seat :D,2022-03-30T20:20:43Z,32,0,UgwBtMxIHXuJwpqK1Wt4AaABAg,en,youtube,2026-01-14T13:23:10.429190
UgwBtMxIHXuJwpqK1Wt4AaABAg.9X0yFyH73l29aObZgLKBY4,0ssucYoYtYE,ec320b2d34d0270b,@HandyC the cutie with the glasses? Absolutely. The one in the far back isn't too bad either.,2022-04-29T05:38:14Z,19,0,UgwBtMxIHXuJwpqK1Wt4AaABAg,en,youtube,2026-01-14T13:23:10.429200
UgwBtMxIHXuJwpqK1Wt4AaABAg.9X0yFyH73l29aP6SCElnbk,0ssucYoYtYE,26e4af5d74e4e797,@JustCallMeBozeman you bunch or pervs 🤭😂 count me in!,2022-04-29T10:16:49Z,21,0,UgwBtMxIHXuJwpqK1Wt4AaABAg,en,youtube,2026-01-14T13:23:10.429209
UgwBtMxIHXuJwpqK1Wt4AaABAg.9X0yFyH73l29af73cMb2Nh,0ssucYoYtYE,eae637ff8aec1b38,@JustCallMeBozeman down bad,2022-05-06T00:49:18Z,2,0,UgwBtMxIHXuJwpqK1Wt4AaABAg,en,youtube,2026-01-14T13:23:10.429219
UgwBtMxIHXuJwpqK1Wt4AaABAg.9X0yFyH73l29asgDaFUetX,0ssucYoYtYE,1805404bba1bae82,They all look soo serious trying to not laugh.,2022-05-11T07:15:21Z,7,0,UgwBtMxIHXuJwpqK1Wt4AaABAg,en,youtube,2026-01-14T13:23:10.429228
UgwWDvmLF3HBq7vWE-B4AaABAg,0ssucYoYtYE,68280f554d3d95b1,"-""I'm doing 34 mph!""
-""...At the moment""",2021-05-02T10:11:30Z,402,2,,en,youtube,2026-01-14T13:23:10.429237
UgwWDvmLF3HBq7vWE-B4AaABAg.9Mpz4TeftzI9Mw6-8B8mjt,0ssucYoYtYE,9f3f643407ade619,He really should have put it in ludicrous-plus mode and just stood on it...,2021-05-04T19:16:07Z,0,0,UgwWDvmLF3HBq7vWE-B4AaABAg,en,youtube,2026-01-14T13:23:10.429250
UgwWDvmLF3HBq7vWE-B4AaABAg.9Mpz4TeftzI9NmGScNs9BS,0ssucYoYtYE,4b6ae49c0ca289d9,Hello,2021-05-25T20:06:31Z,0,0,UgwWDvmLF3HBq7vWE-B4AaABAg,en,youtube,2026-01-14T13:23:10.429258
UgxFQS1frVRNK_VQGAB4AaABAg,0ssucYoYtYE,2c46c524e1175d52,1:05 🤣🤣  Jeremy is very talented  at drawing,2022-06-29T19:36:46Z,68,1,,en,youtube,2026-01-14T13:23:10.429267
UgxFQS1frVRNK_VQGAB4AaABAg.9csB0hyRAwkA9FjQPL95S4,0ssucYoYtYE,26d8b7500b65a772,😂😂😂,2024-10-06T13:43:54Z,2,0,UgxFQS1frVRNK_VQGAB4AaABAg,en,youtube,2026-01-14T13:23:10.429276
Ugy6FWBUhEpKKc9YeW94AaABAg,0ssucYoYtYE,89c5dd1ed244ecb6,Imagine going through years of law school just to tell Jeremy Clarkson how to avoid a lawsuit,2021-05-06T01:30:03Z,767,11,,en,youtube,2026-01-14T13:23:10.429284
Ugy6FWBUhEpKKc9YeW94AaABAg.9MzL_kxYWBQ9N4j87VcSjr,0ssucYoYtYE,32a4495a45c01f7b,I thought that too. Nice cars but its just WAYYYYY too quiet I would never notice one coming at night.,2021-05-08T13:00:02Z,3,0,Ugy6FWBUhEpKKc9YeW94AaABAg,en,youtube,2026-01-14T13:23:10.429310
Ugy6FWBUhEpKKc9YeW94AaABAg.9MzL_kxYWBQ9N5NXpYkfl7,0ssucYoYtYE,a64bdda73ea72f7c,"@joelikespotatoes8321 there are things called ""lights""...",2021-05-08T19:01:49Z,21,0,Ugy6FWBUhEpKKc9YeW94AaABAg,en,youtube,2026-01-14T13:23:10.429320
Ugy6FWBUhEpKKc9YeW94AaABAg.9MzL_kxYWBQ9N5Nu16Sg0p,0ssucYoYtYE,8b0668df90bbd0a4,@joelikespotatoes8321 plus it will get out of the way,2021-05-08T19:04:59Z,1,0,Ugy6FWBUhEpKKc9YeW94AaABAg,en,youtube,2026-01-14T13:23:10.429329
Ugy6FWBUhEpKKc9YeW94AaABAg.9MzL_kxYWBQ9N7D-yaCcrh,0ssucYoYtYE,45548e46e05ca096,"​@joelikespotatoes8321 
Didn't they introduce a law at some point that electric cars have to emit a ""car-sound"" when driving below a certain speed?",2021-05-09T12:08:17Z,6,0,Ugy6FWBUhEpKKc9YeW94AaABAg,en,youtube,2026-01-14T13:23:10.429338
Ugy6FWBUhEpKKc9YeW94AaABAg.9MzL_kxYWBQ9N7G-10OeYH,0ssucYoYtYE,35db9a396409387c,That’s the dream,2021-05-09T12:34:22Z,1,0,Ugy6FWBUhEpKKc9YeW94AaABAg,en,youtube,2026-01-14T13:23:10.429347
UgwveMl5KlDf74epOSR4AaABAg,0ssucYoYtYE,b42d61af1ac719e1,The funny irony is that the doors will open fully with only inches available on either side.,2021-05-03T05:25:52Z,866,20,,en,youtube,2026-01-14T13:23:10.429359
UgwveMl5KlDf74epOSR4AaABAg.9Ms2BEN2d8v9Mu_KdQ-sz3,0ssucYoYtYE,3f66fda4379aa313,Came to the comments to see if anyone else had already mentioned this :P,2021-05-04T05:02:43Z,47,0,UgwveMl5KlDf74epOSR4AaABAg,en,youtube,2026-01-14T13:23:10.429368
UgwveMl5KlDf74epOSR4AaABAg.9Ms2BEN2d8v9Mv7PpaIDmg,0ssucYoYtYE,402ade26fe83d61a,"Exactly. The perfect ending of this video should feature dove doors opening and 5 lawyers stepping out from the car and stopping Jeremy from saying last words after ""it's biggest drawback is..."" 😆Such a missed opportunity...",2021-05-04T10:09:16Z,163,0,UgwveMl5KlDf74epOSR4AaABAg,en,youtube,2026-01-14T13:23:10.429376
UgwveMl5KlDf74epOSR4AaABAg.9Ms2BEN2d8v9MvwQePMLJQ,0ssucYoYtYE,a529ef85283d2eaa,"i mean yeah, door will, but the gap will remain the same. Human will remain stuck in car just with fresh air now (unless you just bones and skin to fit in those inches).",2021-05-04T17:43:46Z,16,0,UgwveMl5KlDf74epOSR4AaABAg,en,youtube,2026-01-14T13:23:10.429385
UgwveMl5KlDf74epOSR4AaABAg.9Ms2BEN2d8v9Mw-GvtwCvZ,0ssucYoYtYE,a3113ad5c6790043,PlayerOne or have the jealous car owner parked next to you ding your door...,2021-05-04T18:17:23Z,8,0,UgwveMl5KlDf74epOSR4AaABAg,en,youtube,2026-01-14T13:23:10.429394
UgwveMl5KlDf74epOSR4AaABAg.9Ms2BEN2d8v9MwUZUe8JQd,0ssucYoYtYE,5d76872dd0cc994f,"@SougoUltimateSadist Which means you can get out as long as your body can fit, and don't have to worry about the door opening at all. As opposed to pretty much every other door outside of a minivan lol",2021-05-04T22:50:48Z,13,0,UgwveMl5KlDf74epOSR4AaABAg,en,youtube,2026-01-14T13:23:10.429403
UgwgE09hMlR29sM8QQJ4AaABAg,0ssucYoYtYE,11fe61fb3886adbe,Imagine accidently turning on celebration mode instead of pressing lock...,2021-05-24T10:40:18Z,651,10,,en,youtube,2026-01-14T13:23:10.429412
UgwgE09hMlR29sM8QQJ4AaABAg.9NifrZtvpvO9OOLl65Yhz2,0ssucYoYtYE,f6c70909b92242af,At a funeral,2021-06-10T00:23:15Z,116,0,UgwgE09hMlR29sM8QQJ4AaABAg,en,youtube,2026-01-14T13:23:10.429422
UgwgE09hMlR29sM8QQJ4AaABAg.9NifrZtvpvO9Pct3w_2Bss,0ssucYoYtYE,494b58ef46222303,@FrankFurther your own funeral,2021-07-10T21:43:03Z,11,0,UgwgE09hMlR29sM8QQJ4AaABAg,en,youtube,2026-01-14T13:23:10.429431
UgwgE09hMlR29sM8QQJ4AaABAg.9NifrZtvpvO9QC7K4NxP_m,0ssucYoYtYE,08537737e1ab9749,@FrankFurther Tesla hearse?,2021-07-24T23:28:59Z,5,0,UgwgE09hMlR29sM8QQJ4AaABAg,en,youtube,2026-01-14T13:23:10.429440
UgwgE09hMlR29sM8QQJ4AaABAg.9NifrZtvpvO9QTUz20Lf-z,0ssucYoYtYE,1ddd657169faecf1,bob the regular if they don’t play that at my funeral I’m coming back to haunt them,2021-07-31T17:22:47Z,4,0,UgwgE09hMlR29sM8QQJ4AaABAg,en,youtube,2026-01-14T13:23:10.429452
UgwgE09hMlR29sM8QQJ4AaABAg.9NifrZtvpvO9R8kKhLhoB4,0ssucYoYtYE,97781342b7f3d34a,@philorgneopolotin8762 I'll help you ;),2021-08-17T12:33:02Z,0,0,UgwgE09hMlR29sM8QQJ4AaABAg,en,youtube,2026-01-14T13:23:10.429464
Ugw3W2oaqcsub0rpUBR4AaABAg,0ssucYoYtYE,4a89e52faab7d02b,10:39 has the lawyer in the back there fallen asleep? Must have a smooth ride.,2022-07-05T16:14:07Z,26,0,,en,youtube,2026-01-14T13:23:10.429472
UgyOC79iq7RUgxtWrB94AaABAg,0ssucYoYtYE,2435de59ab267ede,The lawyers in the car... CLASSIC!,2021-05-02T04:13:52Z,152,0,,en,youtube,2026-01-14T13:23:10.429481
UgzhxFWtrfrXaqvHDUN4AaABAg,0ssucYoYtYE,847c8ab7df898917,Celebration mode is the most Clarkson feature that ever has been or will be.,2021-05-06T02:42:22Z,450,6,,en,youtube,2026-01-14T13:23:10.429491
UgzhxFWtrfrXaqvHDUN4AaABAg.9MzTrRf-KH69N2qwFEDrf6,0ssucYoYtYE,4119adc54f62bbda,That lawyer sitting at the front is really passive aggressive she’s horrible,2021-05-07T19:29:42Z,4,0,UgzhxFWtrfrXaqvHDUN4AaABAg,en,youtube,2026-01-14T13:23:10.429499
UgzhxFWtrfrXaqvHDUN4AaABAg.9MzTrRf-KH69N4duKT3rY5,0ssucYoYtYE,a992f1f9d4a01519,@Who-cu9eu she’s an ACTOR🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,2021-05-08T12:14:20Z,14,0,UgzhxFWtrfrXaqvHDUN4AaABAg,en,youtube,2026-01-14T13:23:10.429509
UgzhxFWtrfrXaqvHDUN4AaABAg.9MzTrRf-KH69N4dwDhPOSS,0ssucYoYtYE,a992f1f9d4a01519,"@Who-cu9eu they’re all passive aggressive, learn a sense of humour",2021-05-08T12:14:35Z,10,0,UgzhxFWtrfrXaqvHDUN4AaABAg,en,youtube,2026-01-14T13:23:10.429518
UgzhxFWtrfrXaqvHDUN4AaABAg.9MzTrRf-KH69N7AwIKn6wq,0ssucYoYtYE,00733b819852debb,"When i think about him and Tesla, the fart sounds are more a Clarkson feature!",2021-05-09T11:50:10Z,2,0,UgzhxFWtrfrXaqvHDUN4AaABAg,en,youtube,2026-01-14T13:23:10.429528
UgzhxFWtrfrXaqvHDUN4AaABAg.9MzTrRf-KH69NIZ6EhHwUG,0ssucYoYtYE,fd5d03e06707d433,As long as the car does not take off fllapping its wings ;),2021-05-13T21:53:02Z,0,0,UgzhxFWtrfrXaqvHDUN4AaABAg,en,youtube,2026-01-14T13:23:10.429537
UgzAvPbiM5g9kIh6v654AaABAg,0ssucYoYtYE,a7945791889026c2,It's good that technology has advanced to such a stage that you can draw a knob on the car dashboard. We used to only be able to draw those in the dirt on the back of a Transit van.,2021-04-30T19:38:14Z,529,3,,en,youtube,2026-01-14T13:23:10.429551
UgzAvPbiM5g9kIh6v654AaABAg.9MlqLWklrfi9MpwgTyGFxV,0ssucYoYtYE,c9a2a31ad98919b1,"I mean ""back in the day"" you still could, you just needed a sharpie pen :)",2021-05-02T09:50:37Z,12,0,UgzAvPbiM5g9kIh6v654AaABAg,en,youtube,2026-01-14T13:23:10.429562
UgzAvPbiM5g9kIh6v654AaABAg.9MlqLWklrfi9MudXQIjJnb,0ssucYoYtYE,3a4c50992e900c8d,"You just have to pay 50 Grand for that ""Technology""",2021-05-04T05:39:25Z,4,0,UgzAvPbiM5g9kIh6v654AaABAg,en,youtube,2026-01-14T13:23:10.429572
UgzAvPbiM5g9kIh6v654AaABAg.9MlqLWklrfi9MvmKXMBYGV,0ssucYoYtYE,bf584e98cddf501a,"Its not quite the same but you can also do it whilst applying sun cream to a persons back.
Its rather good fun.",2021-05-04T16:15:33Z,3,0,UgzAvPbiM5g9kIh6v654AaABAg,en,youtube,2026-01-14T13:23:10.429582
UgytBDrhjB7sHMhVhCJ4AaABAg,0ssucYoYtYE,c1ea0b1b63581fea,1:05 definitely the prettiest pattern I’ve seen 🤣,2022-05-31T17:56:24Z,23,0,,en,youtube,2026-01-14T13:23:10.429590
UgyaSx2JN-L0YKOhW9p4AaABAg,0ssucYoYtYE,15d5de6bd3031c7c,1:02 as soon as I see drawing app together with Clarkson there is no other thoughts about what he is gonna draw 😂😂😂,2021-04-30T13:40:22Z,437,6,,en,youtube,2026-01-14T13:23:10.429599
UgyaSx2JN-L0YKOhW9p4AaABAg.9MlCOQJIDUC9MlInoGaWQa,0ssucYoYtYE,0d7c74d88daec97b,James may is a moron is funnier 🤣😂,2021-04-30T14:36:23Z,7,0,UgyaSx2JN-L0YKOhW9p4AaABAg,en,youtube,2026-01-14T13:23:10.429609
UgyaSx2JN-L0YKOhW9p4AaABAg.9MlCOQJIDUC9MlIpshIZ2i,0ssucYoYtYE,88bc51a02d33d697,It's tradition.,2021-04-30T14:36:40Z,10,0,UgyaSx2JN-L0YKOhW9p4AaABAg,en,youtube,2026-01-14T13:23:10.429618
UgyaSx2JN-L0YKOhW9p4AaABAg.9MlCOQJIDUC9MnooGsnarI,0ssucYoYtYE,b364b5af11633691,A spaceX rocket ship wasn't it?,2021-05-01T14:03:17Z,13,0,UgyaSx2JN-L0YKOhW9p4AaABAg,en,youtube,2026-01-14T13:23:10.429626
UgyaSx2JN-L0YKOhW9p4AaABAg.9MlCOQJIDUC9Mo3HOrQ5OY,0ssucYoYtYE,0d7c74d88daec97b,@mjcamp01 🤣😂,2021-05-01T16:18:29Z,1,0,UgyaSx2JN-L0YKOhW9p4AaABAg,en,youtube,2026-01-14T13:23:10.429635
UgyaSx2JN-L0YKOhW9p4AaABAg.9MlCOQJIDUC9MovU3Xjup7,0ssucYoYtYE,4b79c82ae1139f49,@mjcamp01 Of course it was. What kind of person do 'those other people' think Mr. Clarkson is?,2021-05-02T00:20:48Z,2,0,UgyaSx2JN-L0YKOhW9p4AaABAg,en,youtube,2026-01-14T13:23:10.429648
UgzfRGaXt6MQ1NUuVst4AaABAg,0ssucYoYtYE,5066c501aa46ca25,"Me: not a huge Tesla fan at all
Clarkson: that's a great car actually
Me: best car in the world",2021-07-21T12:16:15Z,874,25,,en,youtube,2026-01-14T13:23:10.429657
UgzfRGaXt6MQ1NUuVst4AaABAg.9Q3Bx8pQRQu9QDbbfcVyXr,0ssucYoYtYE,7b7870f6af2a59e3,Lmfao,2021-07-25T13:21:39Z,5,0,UgzfRGaXt6MQ1NUuVst4AaABAg,en,youtube,2026-01-14T13:23:10.429667
UgzfRGaXt6MQ1NUuVst4AaABAg.9Q3Bx8pQRQu9QK3fpXLFWe,0ssucYoYtYE,6d59f1be7adf85f6,"You realise that he was mocking the car, right?",2021-07-28T01:31:04Z,6,0,UgzfRGaXt6MQ1NUuVst4AaABAg,en,youtube,2026-01-14T13:23:10.429676
UgzfRGaXt6MQ1NUuVst4AaABAg.9Q3Bx8pQRQu9QL5mEQMZuf,0ssucYoYtYE,5066c501aa46ca25,@LightRayTracer Not really? He only talked about the price in a mocking way,2021-07-28T11:08:40Z,51,0,UgzfRGaXt6MQ1NUuVst4AaABAg,en,youtube,2026-01-14T13:23:10.429685
UgzfRGaXt6MQ1NUuVst4AaABAg.9Q3Bx8pQRQu9QSLpVeOS54,0ssucYoYtYE,5431436e4b79ce3c,"@das_mo the price is crazy but the car is ridiculously good, and now we have the model 3 id say that is probably the best car in the world with its cheaper price",2021-07-31T06:43:36Z,28,0,UgzfRGaXt6MQ1NUuVst4AaABAg,en,youtube,2026-01-14T13:23:10.429694
UgzfRGaXt6MQ1NUuVst4AaABAg.9Q3Bx8pQRQu9QTUriIJ4ua,0ssucYoYtYE,1ddd657169faecf1,"Sithika Gardi right there aren’t many ways to justify buying a model S/X over the model 3/Y unless money really isn’t a concern to you. Basically paying double the price for slight advantages when you actually break it down. I have no problem with anyone getting the more expensive, luxury models, but for anyone who can’t spend 90-160k on a car, the model 3 and Y are perfect for what they offer.",2021-07-31T17:21:47Z,6,0,UgzfRGaXt6MQ1NUuVst4AaABAg,en,youtube,2026-01-14T13:23:10.429704
Ugy3Xr7sE4dTaiLJyPt4AaABAg,0ssucYoYtYE,46290ab7a4eb239f,"You know he stopped himself drawing that before its too late 🤣😂

@1:02 for your reference",2021-05-03T11:46:36Z,534,7,,en,youtube,2026-01-14T13:23:10.429713
Ugy3Xr7sE4dTaiLJyPt4AaABAg.9Msikr3x2vl9MxLdubnR_T,0ssucYoYtYE,dd8a4c758f9cd448,It was too late when he drew the 2  uh never mind,2021-05-05T06:52:08Z,18,0,Ugy3Xr7sE4dTaiLJyPt4AaABAg,en,youtube,2026-01-14T13:23:10.429723
Ugy3Xr7sE4dTaiLJyPt4AaABAg.9Msikr3x2vl9MyG8mTPv8W,0ssucYoYtYE,2f2da89ed6d4d69e,😂🤣😂,2021-05-05T15:23:18Z,0,0,Ugy3Xr7sE4dTaiLJyPt4AaABAg,en,youtube,2026-01-14T13:23:10.429732
Ugy3Xr7sE4dTaiLJyPt4AaABAg.9Msikr3x2vl9MzN18TXMnH,0ssucYoYtYE,a759a01c8da42c87,@speakthetruth7679 Patterns... Is the word you're looking for... Patterns...,2021-05-06T01:42:40Z,10,0,Ugy3Xr7sE4dTaiLJyPt4AaABAg,en,youtube,2026-01-14T13:23:10.429745
Ugy3Xr7sE4dTaiLJyPt4AaABAg.9Msikr3x2vl9N-JNjX-2Dy,0ssucYoYtYE,8e7efdd6a77bcadb,@FabledGentleman Balls,2021-05-06T10:30:02Z,2,0,Ugy3Xr7sE4dTaiLJyPt4AaABAg,en,youtube,2026-01-14T13:23:10.429756
Ugy3Xr7sE4dTaiLJyPt4AaABAg.9Msikr3x2vl9N00KhvemOx,0ssucYoYtYE,6e5e9d23a79d8ce3,pp,2021-05-06T17:02:51Z,0,0,Ugy3Xr7sE4dTaiLJyPt4AaABAg,en,youtube,2026-01-14T13:23:10.429765
UgzPFSb7VSQAWco06DV4AaABAg,0ssucYoYtYE,7b9006ba0247023a,The lawyer part was so funny,2025-11-14T13:26:22Z,2,0,,en,youtube,2026-01-14T13:23:10.524085
UgxsF_nlh1ElVHuTTpV4AaABAg,0ssucYoYtYE,b8c82b027baac8a1,"Man…. I miss the blokes’ car reviews, the cool wall, the reasonably priced car lap times, the lap board, the news segment, the interviews…. Damn, I miss these 3 blokes as TG.",2021-05-01T15:52:50Z,447,5,,en,youtube,2026-01-14T13:23:10.429789
UgxsF_nlh1ElVHuTTpV4AaABAg.9Mo0LaslP4R9MqhHMLb4B1,0ssucYoYtYE,56bd8ef80f0fc034,So go watch Top Gear.,2021-05-02T16:55:13Z,0,0,UgxsF_nlh1ElVHuTTpV4AaABAg,en,youtube,2026-01-14T13:23:10.429797
UgxsF_nlh1ElVHuTTpV4AaABAg.9Mo0LaslP4R9MqorQqwLWn,0ssucYoYtYE,456c2c5dc6d9581d,@MadCapMag you mean BBC gear?,2021-05-02T18:01:27Z,20,0,UgxsF_nlh1ElVHuTTpV4AaABAg,en,youtube,2026-01-14T13:23:10.429805
